Acquia,2015-09-01,8,5,3
Acquia,2015-10-01,8,8,0
Acquia,2015-11-01,10,10,0
Acquia,2015-12-01,13,8,5
Acquia,2016-01-01,10,8,2
Acquia,2016-02-01,13,12,1
Acquia,2016-03-01,19,13,6
Acquia,2016-04-01,13,20,-7
Acquia,2016-05-01,12,15,-3
Acquia,2016-06-01,10,10,0
Acquia,2016-07-01,8,4,4
Acquia,2016-08-01,10,9,1
Acquia,2016-09-01,11,7,4
Acquia,2016-10-01,5,4,1
Acquia,2016-11-01,9,8,1
Acquia,2016-12-01,9,3,6
Acquia,2017-01-01,15,19,-4
Acquia,2017-02-01,4,5,-1
Acquia,2017-03-01,8,10,-2
Acquia,2017-04-01,4,2,2
Acquia,2017-05-01,13,7,6
Acquia,2017-06-01,2,11,-9
Acquia,2017-07-01,5,2,3
Acquia,2017-08-01,7,2,5
Acquia,2017-09-01,4,1,3
Acquia,2017-10-01,10,6,4
Acquia,2017-11-01,5,5,0
Acquia,2017-12-01,4,2,2
Acquia,2018-01-01,4,6,-2
Acquia,2018-02-01,10,10,0
Acquia,2018-03-01,14,13,1
Acquia,2018-04-01,12,11,1
Acquia,2018-05-01,4,1,3
Acquia,2018-06-01,14,22,-8
Acquia,2018-07-01,21,18,3
Acquia,2018-08-01,1,0,1
Acquia,2018-09-01,9,6,3
Acquia,2018-10-01,7,4,3
Acquia,2018-11-01,3,3,0
Acquia,2018-12-01,2,1,1
Acquia,2019-01-01,6,11,-5
Acquia,2019-02-01,14,5,9
Acquia,2019-03-01,7,10,-3
Acquia,2019-04-01,6,2,4
Acquia,2019-05-01,7,3,4
Acquia,2019-06-01,1,4,-3
Acquia,2019-07-01,11,4,7
Acquia,2019-08-01,8,3,5
Acquia,2019-09-01,7,5,2
Acquia,2019-10-01,8,5,3
Acquia,2019-12-01,13,3,10
Acquia,2020-01-01,4,2,2
Acquia,2020-02-01,3,0,3
Acquia,2020-03-01,7,11,-4
Acquia,2020-04-01,4,1,3
Acquia,2020-05-01,3,1,2
Acquia,2020-06-01,16,4,12
Acquia,2020-07-01,4,1,3
Acquia,2020-08-01,3,1,2
Acquia,2020-09-01,3,1,2
Acquia,2020-10-01,11,5,6
Acquia,2020-11-01,6,5,1
Acquia,2020-12-01,4,0,4
Acquia,2021-01-01,3,50,-47
Acquia,2021-02-01,5,7,-2
Acquia,2021-04-01,5,0,5
Acquia,2021-05-01,2,2,0
Acquia,2021-06-01,4,5,-1
Acquia,2021-08-01,2,3,-1
Acquia,2021-09-01,0,2,-2
Acquia,2021-11-01,0,1,-1
Acquia,2021-12-01,3,2,1
Acquia,2022-01-01,3,1,2
Acquia,2022-03-01,1,0,1
Acquia,2022-06-01,1,0,1
Acquia,2022-07-01,2,0,2
Acquia,2022-09-01,0,4,-4
Acquia,2022-10-01,0,3,-3
Acquia,2022-11-01,1,1,0
Acquia,2022-12-01,3,1,2
Acquia,2023-01-01,3,2,1
Acquia,2023-02-01,4,4,0
Acquia,2023-04-01,2,0,2
Acquia,2023-05-01,2,1,1
